type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_rent_money,22,20.51144444444445,41.95333333333333,14.163125,24.64176666666667,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_rentmoney,"[0.2, 0.3, 0.3, 0.2]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_rent_money,22,1.9333333333333331,1.1666666666666667,1.75,1.72,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_rentmoney,"[0.2, 0.3, 0.3, 0.2]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_rent_money,22,1.7333333333333334,1.1666666666666667,1.75,1.6,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_rentmoney,"[0.2, 0.3, 0.3, 0.2]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_rent_money,22,,,,113.80424646222222,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_rentmoney,"[0.2, 0.3, 0.3, 0.2]",
Rop,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_rent_money,22,,,,41.0,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_rentmoney,"[0.2, 0.3, 0.3, 0.2]",
mean_house_area,ver1_nofilter_multilist(1.5)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,23,21.0062037037037,36.07,12.76,20.847469135802477,3,10,6,1,8,1,10,2,kwaitlist,1.5,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.5)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,23,1.5,2.333333333333333,2.333333333333333,1.7777777777777777,3,10,6,1,8,1,10,2,kwaitlist,1.5,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.5)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,23,1.2222222222222223,2.0,2.1666666666666665,1.5185185185185186,3,10,6,1,8,1,10,2,kwaitlist,1.5,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.5)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,23,,,,47.147731300487735,3,10,6,1,8,1,10,2,kwaitlist,1.5,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.5)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,23,,,,38.0,3,10,6,1,8,1,10,2,kwaitlist,1.5,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,24,20.79239583333333,39.77571428571429,14.307,24.380119047619047,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,24,1.3125,1.0,1.6,1.2857142857142858,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,24,1.3125,1.0,1.6,1.2857142857142858,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,24,,,,98.47248530328798,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,24,,,,40.0,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,25,21.06366666666667,39.48571428571429,13.5225,24.863269230769227,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,25,1.4666666666666666,1.0,2.0,1.4230769230769231,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,25,1.4666666666666666,1.0,2.0,1.4230769230769231,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,25,,,,99.50340410913871,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,25,,,,36.0,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,26,21.425625,41.31428571428571,12.9875,25.331851851851848,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,26,1.625,1.4285714285714286,2.0,1.6296296296296295,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,26,1.3125,1.0,1.5,1.2592592592592593,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,26,,,,120.73165865912208,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,26,,,,75.0,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,27,21.4984375,39.805714285714295,14.927,24.90178571428572,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,27,1.6875,1.0,2.4,1.6428571428571428,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,27,1.375,1.0,2.2,1.4285714285714286,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,27,,,,99.2131950255102,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,27,,,,42.0,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,28,20.402916666666663,40.64714285714285,12.779583333333331,24.241699999999994,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,28,1.4166666666666667,1.0,1.5,1.32,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,28,1.4166666666666667,1.0,1.5,1.32,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,28,,,,129.18121836000003,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,28,,,,59.0,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,29,19.413589743589743,43.01,14.11892857142857,24.158487654320982,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,29,1.5384615384615383,1.1428571428571428,1.4285714285714286,1.4074074074074074,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,29,1.4615384615384617,1.0,1.2857142857142858,1.2962962962962965,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,29,,,,136.74626821178174,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,29,,,,42.0,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,30,20.70401960784314,41.3,14.23125,24.92833333333333,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,30,1.8235294117647056,1.4285714285714286,1.75,1.7142857142857142,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,30,1.8235294117647056,1.4285714285714286,1.75,1.7142857142857142,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,30,,,,109.83503769841272,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,30,,,,53.0,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,31,20.827450980392157,40.16666666666666,13.19,23.60773809523809,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,31,1.7647058823529411,1.6666666666666667,2.6,1.8928571428571428,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,31,1.7647058823529411,1.6666666666666667,2.6,1.8928571428571428,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,31,,,,99.7092617488662,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,31,,,,65.0,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,32,20.528333333333336,41.03428571428572,12.885,24.579294871794875,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,32,3.0,2.857142857142857,3.2,3.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,32,2.857142857142857,2.571428571428572,3.0,2.8076923076923075,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,32,,,,118.9457944280079,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,32,,,,48.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,33,20.867,41.720000000000006,12.071875,24.4645,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,33,3.2666666666666666,2.6666666666666665,3.25,3.12,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,33,3.0,2.6666666666666665,3.25,2.96,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,33,,,,110.83510344444444,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,33,,,,51.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,34,21.08088888888889,40.35375,14.332,25.38226190476191,3,6,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,34,1.7333333333333334,1.75,1.8,1.75,3,6,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,34,1.5333333333333334,1.25,1.8,1.5,3,6,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,34,,,,112.73686055839002,3,6,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,34,,,,43.0,3,6,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,21.87788888888889,41.315714285714286,12.849583333333332,24.80270833333333,3,9,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,1.8666666666666667,1.5714285714285714,2.5,1.9285714285714288,3,9,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,1.5333333333333334,1.1428571428571428,2.5,1.6428571428571428,3,9,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,,,,120.35851917782738,3,9,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,,,,74.0,3,9,6,1,8,1,10,1,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,36,20.692708333333336,39.10600000000001,13.47,23.62597222222222,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,36,1.875,1.8,2.333333333333333,1.9166666666666667,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,36,1.75,1.4,2.333333333333333,1.75,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,36,,,,82.16941826774692,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,36,,,,27.0,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,37,19.53627450980392,39.715,12.123124999999998,21.578766666666667,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,37,2.176470588235294,2.5,2.0,2.2,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,37,1.9411764705882355,1.75,1.75,1.88,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,37,,,,84.26264117333334,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,37,,,,49.0,1,10,6,1,4,2,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,38,20.392352941176476,40.75,14.81875,24.09055555555556,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,38,1.8823529411764703,1.8333333333333333,1.25,1.7777777777777777,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,38,1.7647058823529411,1.8333333333333333,1.25,1.7037037037037035,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,38,,,,95.393316872428,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
Rop,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,38,,,,32.0,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,39,21.025,38.91333333333333,13.41,23.02592592592592,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,39,1.4285714285714286,1.8333333333333333,1.0,1.4074074074074074,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,39,1.4285714285714286,1.8333333333333333,1.0,1.4074074074074074,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,39,,,,92.7900613340192,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
Rop,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,39,,,,34.0,2,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.5, 0.5]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,40,19.701875,42.414,14.580000000000002,23.084615384615383,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,40,2.25,1.0,1.4,1.8461538461538465,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,40,1.9375,1.0,1.4,1.6538461538461535,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,40,,,,103.97205946745564,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,40,,,,34.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,41,19.57364583333333,42.81333333333333,13.18375,23.953589743589745,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,41,2.0625,1.6666666666666667,1.25,1.8461538461538465,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,41,1.875,1.5,1.25,1.6923076923076923,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,41,,,,119.05340869493756,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,41,,,,55.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,optimized_task_config_4,42,22.4285,42.01222222222222,14.86875,28.776956521739127,3,10,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,3,house_type,,False
mean_wait_turn,optimized_task_config_4,42,3.5,1.3333333333333333,4.0,2.739130434782609,3,10,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_4,42,3.4,1.0,3.75,2.5217391304347827,3,10,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,3,house_type,,False
var_mean_house_area,optimized_task_config_4,42,,,,131.16882576139466,3,10,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,3,house_type,,False
Rop,optimized_task_config_4,42,,,,14.0,3,10,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,3,house_type,,False
mean_house_area,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,43,21.13844444444444,42.13285714285714,14.047083333333331,24.86747023809523,3,7,6,1,8,1,10,3,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,43,1.5333333333333334,1.2857142857142858,1.6666666666666667,1.5,3,7,6,1,8,1,10,3,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
