type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,61,1.4666666666666666,1.0,2.0,1.4230769230769231,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,61,1.4666666666666666,1.0,2.0,1.4230769230769231,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,61,,,,99.50340410913871,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,61,,,,36.0,3,8,6,1,8,1,10,1,kwaitlist,2.1,ver2,base,house_type,1,house_type,,
mean_house_area,optimized_task_config_208,62,18.195277777777772,38.102500000000006,14.635,25.11060606060606,3,10,7,1,5,1,10,2,kwaitlist,,ver1,base,house_type,2,portion_housesize,,False
mean_wait_turn,optimized_task_config_208,62,2.833333333333333,3.25,1.0,2.8181818181818183,3,10,7,1,5,1,10,2,kwaitlist,,ver1,base,house_type,2,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_208,62,2.5,2.75,1.0,2.4545454545454546,3,10,7,1,5,1,10,2,kwaitlist,,ver1,base,house_type,2,portion_housesize,,False
var_mean_house_area,optimized_task_config_208,62,,,,114.54413145087234,3,10,7,1,5,1,10,2,kwaitlist,,ver1,base,house_type,2,portion_housesize,,False
Rop,optimized_task_config_208,62,,,,4.0,3,10,7,1,5,1,10,2,kwaitlist,,ver1,base,house_type,2,portion_housesize,,False
mean_house_area,optimized_task_config_162,63,19.608854166666667,42.546,13.992142857142856,22.30059523809524,3,10,6,1,8,1,13,2,kwaitlist,,ver1,priority,house_type,5,house_type,,False
mean_wait_turn,optimized_task_config_162,63,2.875,2.0,1.4285714285714286,2.357142857142857,3,10,6,1,8,1,13,2,kwaitlist,,ver1,priority,house_type,5,house_type,,False
mean_idle_wait_turn,optimized_task_config_162,63,2.5625,1.6,1.0,2.0,3,10,6,1,8,1,13,2,kwaitlist,,ver1,priority,house_type,5,house_type,,False
var_mean_house_area,optimized_task_config_162,63,,,,102.1523129393424,3,10,6,1,8,1,13,2,kwaitlist,,ver1,priority,house_type,5,house_type,,False
Rop,optimized_task_config_162,63,,,,48.0,3,10,6,1,8,1,13,2,kwaitlist,,ver1,priority,house_type,5,house_type,,False
mean_house_area,optimized_task_config_182,64,21.5271875,39.955000000000005,13.330833333333333,23.71964285714285,3,9,6,1,8,1,11,3,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_wait_turn,optimized_task_config_182,64,2.5,1.1666666666666667,2.6666666666666665,2.25,3,9,6,1,8,1,11,3,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_idle_wait_turn,optimized_task_config_182,64,2.25,1.1666666666666667,2.333333333333333,2.0357142857142856,3,9,6,1,8,1,11,3,kwaitlist,,ver2,priority,house_type,4,house_type,,False
var_mean_house_area,optimized_task_config_182,64,,,,99.85804332482994,3,9,6,1,8,1,11,3,kwaitlist,,ver2,priority,house_type,4,house_type,,False
Rop,optimized_task_config_182,64,,,,55.0,3,9,6,1,8,1,11,3,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_house_area,optimized_task_config_58,65,22.024166666666662,44.505,,33.264583333333334,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_wait_turn,optimized_task_config_58,65,1.0,2.0,,1.5,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_idle_wait_turn,optimized_task_config_58,65,1.0,1.0,,1.0,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
var_mean_house_area,optimized_task_config_58,65,,,,129.49912135416668,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
Rop,optimized_task_config_58,65,,,,0.0,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,66,21.425625,41.31428571428571,12.9875,25.331851851851848,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,66,1.625,1.4285714285714286,2.0,1.6296296296296295,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,66,1.3125,1.0,1.5,1.2592592592592593,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,66,,,,120.73165865912208,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,66,,,,75.0,3,10,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,67,21.4984375,39.805714285714295,14.927,24.90178571428572,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,67,1.6875,1.0,2.4,1.6428571428571428,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,67,1.375,1.0,2.2,1.4285714285714286,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,67,,,,99.2131950255102,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,67,,,,42.0,3,7,6,1,8,1,10,1,kwaitlist,1.8,ver2,priority,house_type,3,house_type,,
mean_house_area,optimized_task_config_211,68,17.246666666666666,40.38333333333333,13.983333333333334,21.83282051282051,3,10,6,1,8,1,10,2,kwaitlist,,ver2,base,house_type,3,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_211,68,3.2857142857142856,3.0,1.6666666666666667,2.8461538461538463,3,10,6,1,8,1,10,2,kwaitlist,,ver2,base,house_type,3,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_211,68,2.2857142857142856,2.333333333333333,1.0,2.0,3,10,6,1,8,1,10,2,kwaitlist,,ver2,base,house_type,3,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_211,68,,,,112.11982836949376,3,10,6,1,8,1,10,2,kwaitlist,,ver2,base,house_type,3,portion_rentmoney,,False
Rop,optimized_task_config_211,68,,,,10.0,3,10,6,1,8,1,10,2,kwaitlist,,ver2,base,house_type,3,portion_rentmoney,,False
mean_house_area,optimized_task_config_115,69,18.99333333333333,41.375,11.525,26.45233333333333,2,3,3,1,9,4,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_115,69,2.0,1.0,2.0,1.6,2,3,3,1,9,4,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_115,69,1.5,1.0,2.0,1.4,2,3,3,1,9,4,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_115,69,,,,166.44805511111113,2,3,3,1,9,4,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,False
Rop,optimized_task_config_115,69,,,,2.0,2,3,3,1,9,4,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,False
mean_house_area,optimized_task_config_147,70,18.72277777777778,42.85,13.910357142857146,22.689791666666668,3,10,6,1,8,1,12,2,kwaitlist,,ver1,priority,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_147,70,2.333333333333333,2.333333333333333,1.7142857142857142,2.1785714285714284,3,10,6,1,8,1,12,2,kwaitlist,,ver1,priority,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_147,70,1.8666666666666667,2.0,1.5714285714285714,1.8214285714285716,3,10,6,1,8,1,12,2,kwaitlist,,ver1,priority,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_147,70,,,,121.37349006076388,3,10,6,1,8,1,12,2,kwaitlist,,ver1,priority,house_type,3,house_type,,False
Rop,optimized_task_config_147,70,,,,53.0,3,10,6,1,8,1,12,2,kwaitlist,,ver1,priority,house_type,3,house_type,,False
mean_house_area,optimized_task_config_174,71,20.553472222222226,38.425,13.46875,20.96481481481481,3,10,6,1,8,1,10,3,kwaitlist,,ver1,priority,house_type,2,portion_housesize,,False
mean_wait_turn,optimized_task_config_174,71,3.0,2.0,1.25,2.5,3,10,6,1,8,1,10,3,kwaitlist,,ver1,priority,house_type,2,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_174,71,2.833333333333333,1.5,1.25,2.333333333333333,3,10,6,1,8,1,10,3,kwaitlist,,ver1,priority,house_type,2,portion_housesize,,False
var_mean_house_area,optimized_task_config_174,71,,,,64.75826015089164,3,10,6,1,8,1,10,3,kwaitlist,,ver1,priority,house_type,2,portion_housesize,,False
Rop,optimized_task_config_174,71,,,,22.0,3,10,6,1,8,1,10,3,kwaitlist,,ver1,priority,house_type,2,portion_housesize,,False
mean_house_area,optimized_task_config_34,72,20.539761904761907,43.575,13.367583333333334,24.200467948717947,3,10,7,1,8,1,10,2,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_wait_turn,optimized_task_config_34,72,2.4285714285714284,1.8333333333333333,3.8333333333333335,2.6153846153846154,3,10,7,1,8,1,10,2,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_idle_wait_turn,optimized_task_config_34,72,2.0,1.3333333333333333,3.0,2.076923076923077,3,10,7,1,8,1,10,2,kwaitlist,,ver1,base,house_type,5,house_type,,
var_mean_house_area,optimized_task_config_34,72,,,,127.17805632910093,3,10,7,1,8,1,10,2,kwaitlist,,ver1,base,house_type,5,house_type,,
Rop,optimized_task_config_34,72,,,,62.0,3,10,7,1,8,1,10,2,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_house_area,optimized_task_config_205,73,22.48909090909091,42.67,14.372,27.525,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,2,house_type,,False
mean_wait_turn,optimized_task_config_205,73,2.5454545454545454,1.0,2.2,1.9583333333333333,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_205,73,2.5454545454545454,1.0,2.2,1.9583333333333333,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,2,house_type,,False
var_mean_house_area,optimized_task_config_205,73,,,,128.22322939814816,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,2,house_type,,False
Rop,optimized_task_config_205,73,,,,12.0,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,2,house_type,,False
mean_house_area,optimized_task_config_155,74,22.835416666666667,37.8625,12.320416666666668,22.66976851851852,3,10,3,1,1,1,13,1,kwaitlist,,ver2,priority,house_type,5,portion_housesize,,False
mean_wait_turn,optimized_task_config_155,74,2.75,2.25,2.333333333333333,2.5,3,10,3,1,1,1,13,1,kwaitlist,,ver2,priority,house_type,5,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_155,74,2.5,2.25,2.0,2.2777777777777777,3,10,3,1,1,1,13,1,kwaitlist,,ver2,priority,house_type,5,portion_housesize,,False
var_mean_house_area,optimized_task_config_155,74,,,,102.2971634109225,3,10,3,1,1,1,13,1,kwaitlist,,ver2,priority,house_type,5,portion_housesize,,False
Rop,optimized_task_config_155,74,,,,32.0,3,10,3,1,1,1,13,1,kwaitlist,,ver2,priority,house_type,5,portion_housesize,,False
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,75,20.402916666666663,40.64714285714285,12.779583333333331,24.241699999999994,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,75,1.4166666666666667,1.0,1.5,1.32,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,75,1.4166666666666667,1.0,1.5,1.32,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,75,,,,129.18121836000003,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,75,,,,59.0,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,76,19.413589743589743,43.01,14.11892857142857,24.158487654320982,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,76,1.5384615384615383,1.1428571428571428,1.4285714285714286,1.4074074074074074,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,76,1.4615384615384617,1.0,1.2857142857142858,1.2962962962962965,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,76,,,,136.74626821178174,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,76,,,,42.0,1,10,3,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,77,20.70401960784314,41.3,14.23125,24.92833333333333,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,77,1.8235294117647056,1.4285714285714286,1.75,1.7142857142857142,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,77,1.8235294117647056,1.4285714285714286,1.75,1.7142857142857142,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,77,,,,109.83503769841272,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,77,,,,53.0,3,6,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,78,20.827450980392157,40.16666666666666,13.19,23.60773809523809,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,78,1.7647058823529411,1.6666666666666667,2.6,1.8928571428571428,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,78,1.7647058823529411,1.6666666666666667,2.6,1.8928571428571428,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,78,,,,99.7092617488662,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,78,,,,65.0,3,9,6,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,optimized_task_config_79,79,20.85833333333333,41.94142857142857,14.10625,25.32401234567901,3,10,3,1,8,1,10,4,kwaitlist,,ver2,housing_points,house_type,7,house_type,,False
mean_wait_turn,optimized_task_config_79,79,1.75,1.2857142857142858,1.75,1.6296296296296295,3,10,3,1,8,1,10,4,kwaitlist,,ver2,housing_points,house_type,7,house_type,,False
mean_idle_wait_turn,optimized_task_config_79,79,1.75,1.0,1.75,1.5555555555555556,3,10,3,1,8,1,10,4,kwaitlist,,ver2,housing_points,house_type,7,house_type,,False
var_mean_house_area,optimized_task_config_79,79,,,,111.7346142508764,3,10,3,1,8,1,10,4,kwaitlist,,ver2,housing_points,house_type,7,house_type,,False
Rop,optimized_task_config_79,79,,,,44.0,3,10,3,1,8,1,10,4,kwaitlist,,ver2,housing_points,house_type,7,house_type,,False
mean_house_area,optimized_task_config_121,80,21.673,39.50600000000001,13.207000000000004,24.01475,3,9,6,2,1,1,14,1,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_121,80,5.8,5.0,4.4,5.25,3,9,6,2,1,1,14,1,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_121,80,5.8,5.0,4.4,5.25,3,9,6,2,1,1,14,1,kwaitlist,,ver2,priority,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_121,80,,,,111.36416313194442,3,9,6,2,1,1,14,1,kwaitlist,,ver2,priority,house_type,3,house_type,,False
Rop,optimized_task_config_121,80,,,,37.0,3,9,6,2,1,1,14,1,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_house_area,optimized_task_config_70,81,20.634666666666668,42.105,13.391785714285716,23.424732142857145,3,9,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_70,81,2.1333333333333333,1.8333333333333333,1.5714285714285714,1.9285714285714288,3,9,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_70,81,1.8,1.5,1.5714285714285714,1.6785714285714286,3,9,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_70,81,,,,114.49267316733985,3,9,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
Rop,optimized_task_config_70,81,,,,54.0,3,9,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_house_area,optimized_task_config_204,82,21.292916666666667,41.626,12.781785714285716,22.796041666666667,3,9,6,1,1,1,10,1,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_204,82,4.625,4.2,3.4285714285714284,4.25,3,9,6,1,1,1,10,1,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_204,82,4.625,4.2,3.4285714285714284,4.25,3,9,6,1,1,1,10,1,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_204,82,,,,103.19160330481148,3,9,6,1,1,1,10,1,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_204,82,,,,71.0,3,9,6,1,1,1,10,1,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_134,83,22.68777777777778,44.455,12.2675,28.20680555555556,3,2,3,1,8,5,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_134,83,1.3333333333333333,1.0,1.0,1.1666666666666667,3,2,3,1,8,5,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_134,83,1.3333333333333333,1.0,1.0,1.1666666666666667,3,2,3,1,8,5,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_134,83,,,,148.09830102237652,3,2,3,1,8,5,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_134,83,,,,1.0,3,2,3,1,8,5,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_186,84,19.835,40.3425,13.560714285714283,21.300769230769227,3,10,6,1,8,1,11,2,kwaitlist,,ver1,base,portionfamily_members_num,4,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_wait_turn,optimized_task_config_186,84,3.0,2.5,1.0,2.3846153846153846,3,10,6,1,8,1,11,2,kwaitlist,,ver1,base,portionfamily_members_num,4,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_idle_wait_turn,optimized_task_config_186,84,2.2666666666666666,2.25,1.0,1.9230769230769231,3,10,6,1,8,1,11,2,kwaitlist,,ver1,base,portionfamily_members_num,4,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
var_mean_house_area,optimized_task_config_186,84,,,,86.8383442266601,3,10,6,1,8,1,11,2,kwaitlist,,ver1,base,portionfamily_members_num,4,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
Rop,optimized_task_config_186,84,,,,52.0,3,10,6,1,8,1,11,2,kwaitlist,,ver1,base,portionfamily_members_num,4,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,85,20.528333333333336,41.03428571428572,12.885,24.579294871794875,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,85,3.0,2.857142857142857,3.2,3.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,85,2.857142857142857,2.571428571428572,3.0,2.8076923076923075,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,85,,,,118.9457944280079,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,85,,,,48.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,86,20.867,41.720000000000006,12.071875,24.4645,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,86,3.2666666666666666,2.6666666666666665,3.25,3.12,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,86,3.0,2.6666666666666665,3.25,2.96,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,86,,,,110.83510344444444,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,86,,,,51.0,1,10,6,1,2,3,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,optimized_task_config_214,87,23.090277777777786,37.2775,13.718333333333334,25.292820512820512,3,10,6,1,8,1,12,3,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_214,87,3.0,2.75,1.3333333333333333,2.5384615384615383,3,10,6,1,8,1,12,3,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_214,87,2.333333333333333,2.5,1.0,2.076923076923077,3,10,6,1,8,1,12,3,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_214,87,,,,96.02268905325444,3,10,6,1,8,1,12,3,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
Rop,optimized_task_config_214,87,,,,8.0,3,10,6,1,8,1,12,3,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
mean_house_area,optimized_task_config_194,88,19.307916666666667,43.71,15.107,21.83515151515152,3,10,5,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_wait_turn,optimized_task_config_194,88,1.75,2.5,1.0,1.5454545454545454,3,10,5,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_idle_wait_turn,optimized_task_config_194,88,1.25,1.5,1.0,1.181818181818182,3,10,5,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
var_mean_house_area,optimized_task_config_194,88,,,,111.73008406795226,3,10,5,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
Rop,optimized_task_config_194,88,,,,0.0,3,10,5,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_house_area,optimized_task_config_137,89,21.415,36.77333333333333,13.0,22.145294117647055,3,10,1,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_137,89,1.1,1.0,1.0,1.0588235294117647,3,10,1,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_137,89,1.0,1.0,1.0,1.0,3,10,1,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_137,89,,,,74.12693700499807,3,10,1,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,portion_rentmoney,,False
